Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4083,US-2024-104082,2016-09-14,2016-09-16,First Class,AB-10019,Consumer,United States,Pennsylvania,49269,Central,FUR-TA-100294,Office Supplies,Envelopes,Envelopes Product 35,121.22,11,0.5,-20.05
4084,US-2024-104083,2016-09-14,2016-09-21,Standard Class,AB-10048,Consumer,United States,Texas,87572,West,FUR-TA-100428,Office Supplies,Fasteners,Fasteners Product 19,60.26,5,0.3,3.46
4085,US-2024-104084,2016-09-14,2016-09-19,Standard Class,AB-10074,Consumer,United States,California,42378,Central,FUR-TA-100131,Technology,Phones,Phones Product 21,278.47,4,0.3,-1.75
4086,US-2024-104085,2016-09-15,2016-09-17,Standard Class,AB-10067,Home Office,United States,Washington,38473,West,FUR-TA-100405,Furniture,Furnishings,Furnishings Product 39,1069.1,8,0.2,-99.12
4087,US-2024-104086,2016-09-15,2016-09-20,First Class,AB-10046,Corporate,United States,California,35376,South,FUR-TA-100235,Furniture,Tables,Tables Product 2,7669.13,11,0.2,122.58
4088,US-2024-104087,2016-09-15,2016-09-20,First Class,AB-10084,Home Office,United States,Texas,13905,East,FUR-TA-100763,Office Supplies,Labels,Labels Product 24,25.73,5,0.5,2.45
4089,US-2024-104088,2016-09-15,2016-09-22,Second Class,AB-10043,Home Office,United States,Pennsylvania,31608,West,FUR-TA-100204,Office Supplies,Supplies,Supplies Product 28,530.72,8,0.0,16.49
4090,US-2024-104089,2016-09-15,2016-09-22,First Class,AB-10019,Corporate,United States,Pennsylvania,87030,South,FUR-TA-100470,Furniture,Tables,Tables Product 17,62.66,1,0.7,12.14
4091,US-2024-104090,2016-09-15,2016-09-20,First Class,AB-10087,Home Office,United States,Texas,89812,West,FUR-TA-100856,Office Supplies,Appliances,Appliances Product 28,196.42,3,0.3,26.51
4092,US-2024-104091,2016-09-16,2016-09-21,Second Class,AB-10047,Home Office,United States,Pennsylvania,43238,East,FUR-TA-100267,Technology,Machines,Machines Product 10,3227.41,7,0.7,142.16
4093,US-2024-104092,2016-09-16,2016-09-18,Same Day,AB-10070,Consumer,United States,New York,65460,Central,FUR-TA-100859,Furniture,Bookcases,Bookcases Product 13,2576.95,12,0.0,757.69
4094,US-2024-104093,2016-09-16,2016-09-21,Standard Class,AB-10075,Consumer,United States,Washington,40946,East,FUR-TA-100713,Office Supplies,Labels,Labels Product 32,45.9,1,0.0,10.68
4095,US-2024-104094,2016-09-16,2016-09-21,Same Day,AB-10083,Corporate,United States,Texas,50235,South,FUR-TA-100729,Office Supplies,Appliances,Appliances Product 33,5316.32,11,0.0,927.36
4096,US-2024-104095,2016-09-16,2016-09-21,Standard Class,AB-10038,Consumer,United States,Washington,75605,Central,FUR-TA-100570,Office Supplies,Binders,Binders Product 23,129.23,5,0.2,-8.36
4097,US-2024-104096,2016-09-17,2016-09-22,Same Day,AB-10059,Consumer,United States,Texas,39260,Central,FUR-TA-100808,Technology,Phones,Phones Product 26,5039.77,6,0.0,855.51
4098,US-2024-104097,2016-09-17,2016-09-24,First Class,AB-10074,Consumer,United States,Washington,59957,West,FUR-TA-100372,Office Supplies,Fasteners,Fasteners Product 36,101.47,14,0.0,21.71
4099,US-2024-104098,2016-09-17,2016-09-19,Same Day,AB-10013,Corporate,United States,California,73294,East,FUR-TA-100388,Office Supplies,Fasteners,Fasteners Product 37,5.0,12,0.7,1.23
4100,US-2024-104099,2016-09-18,2016-09-20,Same Day,AB-10033,Corporate,United States,Texas,62597,South,FUR-TA-100211,Office Supplies,Binders,Binders Product 38,20.66,13,0.7,1.11
4101,US-2024-104100,2016-09-18,2016-09-23,Second Class,AB-10050,Consumer,United States,Pennsylvania,31476,Central,FUR-TA-100372,Office Supplies,Fasteners,Fasteners Product 14,18.7,1,0.3,5.68
4102,US-2024-104101,2016-09-18,2016-09-25,First Class,AB-10031,Home Office,United States,Washington,21247,East,FUR-TA-100471,Office Supplies,Labels,Labels Product 13,9.24,7,0.5,2.64
4103,US-2024-104102,2016-09-18,2016-09-25,First Class,AB-10019,Corporate,United States,California,44517,East,FUR-TA-100890,Technology,Accessories,Accessories Product 48,907.04,9,0.7,320.68
4104,US-2024-104103,2016-09-18,2016-09-23,Standard Class,AB-10053,Corporate,United States,California,35698,East,FUR-TA-100433,Office Supplies,Supplies,Supplies Product 28,1015.18,9,0.2,-77.73
4105,US-2024-104104,2016-09-18,2016-09-25,Second Class,AB-10069,Home Office,United States,California,29695,East,FUR-TA-100939,Office Supplies,Supplies,Supplies Product 38,151.89,3,0.0,9.32
4106,US-2024-104105,2016-09-19,2016-09-24,First Class,AB-10035,Home Office,United States,Pennsylvania,50231,West,FUR-TA-100708,Furniture,Bookcases,Bookcases Product 25,1254.39,4,0.1,-98.37
4107,US-2024-104106,2016-09-19,2016-09-21,Same Day,AB-10023,Consumer,United States,California,76741,West,FUR-TA-100216,Furniture,Tables,Tables Product 19,8297.16,14,0.0,-13.57
4108,US-2024-104107,2016-09-19,2016-09-24,Same Day,AB-10021,Home Office,United States,Washington,98978,South,FUR-TA-100106,Furniture,Chairs,Chairs Product 13,276.13,1,0.4,-24.24
4109,US-2024-104108,2016-09-19,2016-09-21,Same Day,AB-10029,Home Office,United States,Pennsylvania,29863,South,FUR-TA-100676,Technology,Machines,Machines Product 48,3513.71,13,0.5,-141.11
4110,US-2024-104109,2016-09-19,2016-09-22,First Class,AB-10044,Home Office,United States,Texas,45424,South,FUR-TA-100875,Office Supplies,Storage,Storage Product 40,144.39,4,0.2,31.33
4111,US-2024-104110,2016-09-19,2016-09-22,First Class,AB-10095,Consumer,United States,Pennsylvania,75332,West,FUR-TA-100145,Office Supplies,Binders,Binders Product 43,2024.92,14,0.0,110.63
4112,US-2024-104111,2016-09-19,2016-09-22,Standard Class,AB-10072,Consumer,United States,Texas,11875,Central,FUR-TA-100910,Office Supplies,Storage,Storage Product 47,8.58,5,0.7,-0.46
4113,US-2024-104112,2016-09-19,2016-09-22,Standard Class,AB-10026,Consumer,United States,Texas,81430,East,FUR-TA-100827,Technology,Copiers,Copiers Product 35,3697.57,7,0.0,1556.32
4114,US-2024-104113,2016-09-19,2016-09-21,First Class,AB-10037,Consumer,United States,Texas,68414,West,FUR-TA-100187,Office Supplies,Binders,Binders Product 3,263.55,5,0.2,45.93
4115,US-2024-104114,2016-09-19,2016-09-22,Same Day,AB-10096,Corporate,United States,Texas,14737,West,FUR-TA-100624,Technology,Phones,Phones Product 4,7094.6,8,0.0,-309.73
4116,US-2024-104115,2016-09-20,2016-09-21,Second Class,AB-10089,Consumer,United States,Pennsylvania,57909,West,FUR-TA-100533,Office Supplies,Envelopes,Envelopes Product 44,8.1,7,0.5,0.67
4117,US-2024-104116,2016-09-20,2016-09-25,Standard Class,AB-10096,Consumer,United States,New York,27137,South,FUR-TA-100455,Technology,Accessories,Accessories Product 12,64.54,1,0.5,9.59
4118,US-2024-104117,2016-09-20,2016-09-25,First Class,AB-10046,Home Office,United States,New York,89172,South,FUR-TA-100278,Office Supplies,Supplies,Supplies Product 23,560.81,12,0.0,41.91
4119,US-2024-104118,2016-09-20,2016-09-27,Same Day,AB-10032,Consumer,United States,California,32695,South,FUR-TA-100309,Office Supplies,Art,Art Product 4,73.07,2,0.1,3.0
4120,US-2024-104119,2016-09-20,2016-09-27,Standard Class,AB-10024,Consumer,United States,Washington,97659,Central,FUR-TA-100144,Office Supplies,Art,Art Product 5,46.74,7,0.5,1.36
4121,US-2024-104120,2016-09-20,2016-09-25,Standard Class,AB-10022,Home Office,United States,Washington,56721,East,FUR-TA-100127,Office Supplies,Supplies,Supplies Product 34,78.14,3,0.7,17.74
4122,US-2024-104121,2016-09-20,2016-09-25,First Class,AB-10023,Consumer,United States,Washington,89402,East,FUR-TA-100519,Furniture,Furnishings,Furnishings Product 16,9.54,2,0.7,2.06
4123,US-2024-104122,2016-09-20,2016-09-23,Same Day,AB-10095,Home Office,United States,California,10882,West,FUR-TA-100113,Office Supplies,Envelopes,Envelopes Product 22,492.83,11,0.0,-15.69
4124,US-2024-104123,2016-09-20,2016-09-22,Standard Class,AB-10018,Corporate,United States,Washington,66066,East,FUR-TA-100615,Office Supplies,Envelopes,Envelopes Product 25,149.44,12,0.7,-21.0
4125,US-2024-104124,2016-09-21,2016-09-26,Standard Class,AB-10017,Home Office,United States,Pennsylvania,56669,Central,FUR-TA-100960,Furniture,Tables,Tables Product 24,10267.06,14,0.5,-119.33
4126,US-2024-104125,2016-09-21,2016-09-26,First Class,AB-10087,Home Office,United States,New York,78977,West,FUR-TA-100946,Technology,Phones,Phones Product 43,205.44,9,0.7,63.45
4127,US-2024-104126,2016-09-21,2016-09-28,Standard Class,AB-10080,Corporate,United States,Texas,85462,East,FUR-TA-100975,Office Supplies,Fasteners,Fasteners Product 7,92.17,12,0.7,7.06
4128,US-2024-104127,2016-09-21,2016-09-26,First Class,AB-10076,Home Office,United States,Washington,64880,South,FUR-TA-100856,Technology,Copiers,Copiers Product 11,4674.81,10,0.0,318.8
4129,US-2024-104128,2016-09-21,2016-09-23,First Class,AB-10032,Home Office,United States,California,78039,Central,FUR-TA-100247,Office Supplies,Supplies,Supplies Product 36,241.03,13,0.2,46.55
4130,US-2024-104129,2016-09-21,2016-09-28,First Class,AB-10090,Corporate,United States,California,46350,South,FUR-TA-100522,Office Supplies,Labels,Labels Product 32,102.7,8,0.0,-7.04
4131,US-2024-104130,2016-09-21,2016-09-26,Standard Class,AB-10050,Home Office,United States,Pennsylvania,88430,West,FUR-TA-100116,Office Supplies,Storage,Storage Product 4,225.63,8,0.3,33.29
4132,US-2024-104131,2016-09-22,2016-09-29,Second Class,AB-10098,Corporate,United States,Texas,86827,South,FUR-TA-100145,Office Supplies,Art,Art Product 20,23.96,3,0.2,1.52
4133,US-2024-104132,2016-09-22,2016-09-27,Same Day,AB-10096,Corporate,United States,Texas,64253,South,FUR-TA-100510,Technology,Phones,Phones Product 25,6435.79,11,0.0,277.29
4134,US-2024-104133,2016-09-22,2016-09-25,Same Day,AB-10084,Corporate,United States,California,83395,East,FUR-TA-100646,Office Supplies,Art,Art Product 21,420.81,10,0.0,-6.22
4135,US-2024-104134,2016-09-22,2016-09-24,Same Day,AB-10041,Consumer,United States,Washington,11733,Central,FUR-TA-100457,Technology,Copiers,Copiers Product 38,750.47,9,0.4,226.76
4136,US-2024-104135,2016-09-23,2016-09-25,Second Class,AB-10074,Corporate,United States,Pennsylvania,57147,East,FUR-TA-100617,Technology,Phones,Phones Product 22,2102.77,8,0.2,301.55
4137,US-2024-104136,2016-09-23,2016-09-25,Standard Class,AB-10036,Home Office,United States,Pennsylvania,96563,Central,FUR-TA-100696,Office Supplies,Art,Art Product 29,168.83,12,0.0,32.64
4138,US-2024-104137,2016-09-23,2016-09-26,Standard Class,AB-10073,Consumer,United States,Texas,21183,West,FUR-TA-100265,Technology,Accessories,Accessories Product 35,765.0,2,0.1,52.28
4139,US-2024-104138,2016-09-23,2016-09-28,Same Day,AB-10082,Home Office,United States,Pennsylvania,46711,West,FUR-TA-100697,Office Supplies,Binders,Binders Product 44,162.72,7,0.3,40.84
4140,US-2024-104139,2016-09-23,2016-09-30,First Class,AB-10076,Corporate,United States,New York,26136,East,FUR-TA-100412,Technology,Machines,Machines Product 46,132.54,8,0.5,39.29
4141,US-2024-104140,2016-09-23,2016-09-30,Same Day,AB-10062,Consumer,United States,Texas,11190,South,FUR-TA-100592,Office Supplies,Art,Art Product 27,101.57,12,0.4,11.01
4142,US-2024-104141,2016-09-23,2016-09-28,Second Class,AB-10019,Home Office,United States,California,29382,West,FUR-TA-100863,Furniture,Tables,Tables Product 1,1312.48,7,0.0,-59.96
4143,US-2024-104142,2016-09-23,2016-09-24,Second Class,AB-10060,Consumer,United States,Pennsylvania,67529,Central,FUR-TA-100932,Technology,Copiers,Copiers Product 41,61.03,9,0.0,13.02
4144,US-2024-104143,2016-09-23,2016-09-26,Standard Class,AB-10041,Consumer,United States,Texas,27640,Central,FUR-TA-100131,Office Supplies,Art,Art Product 28,304.4,13,0.0,-36.0
4145,US-2024-104144,2016-09-24,2016-09-29,First Class,AB-10074,Corporate,United States,Washington,95747,South,FUR-TA-100491,Office Supplies,Labels,Labels Product 21,330.72,7,0.2,16.0
4146,US-2024-104145,2016-09-24,2016-09-26,Standard Class,AB-10055,Consumer,United States,Washington,87496,West,FUR-TA-100585,Office Supplies,Art,Art Product 10,408.51,12,0.4,60.71
4147,US-2024-104146,2016-09-24,2016-10-01,Standard Class,AB-10081,Home Office,United States,New York,93152,South,FUR-TA-100672,Furniture,Bookcases,Bookcases Product 38,1615.72,7,0.5,186.82
4148,US-2024-104147,2016-09-24,2016-10-01,Second Class,AB-10019,Consumer,United States,California,51714,West,FUR-TA-100377,Office Supplies,Art,Art Product 29,10.31,1,0.3,4.69
4149,US-2024-104148,2016-09-25,2016-09-28,Standard Class,AB-10097,Consumer,United States,Washington,42658,Central,FUR-TA-100624,Technology,Copiers,Copiers Product 20,633.4,2,0.0,117.22
4150,US-2024-104149,2016-09-25,2016-09-30,Second Class,AB-10092,Corporate,United States,Texas,42468,Central,FUR-TA-100285,Furniture,Chairs,Chairs Product 38,2055.49,14,0.0,401.12
4151,US-2024-104150,2016-09-25,2016-09-27,Standard Class,AB-10071,Corporate,United States,Pennsylvania,53103,Central,FUR-TA-100794,Office Supplies,Labels,Labels Product 7,13.13,5,0.2,2.27
4152,US-2024-104151,2016-09-25,2016-09-30,Second Class,AB-10080,Corporate,United States,Washington,42666,South,FUR-TA-100926,Furniture,Tables,Tables Product 33,544.92,13,0.2,60.11
4153,US-2024-104152,2016-09-25,2016-09-26,Second Class,AB-10082,Corporate,United States,Washington,42844,East,FUR-TA-100906,Office Supplies,Art,Art Product 13,388.83,13,0.0,74.32
4154,US-2024-104153,2016-09-25,2016-09-27,Same Day,AB-10063,Corporate,United States,New York,96372,East,FUR-TA-100448,Office Supplies,Art,Art Product 17,647.56,11,0.0,86.34
4155,US-2024-104154,2016-09-25,2016-09-30,Second Class,AB-10092,Consumer,United States,Pennsylvania,57248,East,FUR-TA-100632,Office Supplies,Binders,Binders Product 9,26.38,14,0.7,0.52
4156,US-2024-104155,2016-09-25,2016-09-30,Second Class,AB-10048,Corporate,United States,Pennsylvania,56195,Central,FUR-TA-100858,Technology,Copiers,Copiers Product 16,293.94,1,0.4,105.29
4157,US-2024-104156,2016-09-25,2016-09-30,First Class,AB-10038,Consumer,United States,Washington,57652,West,FUR-TA-100398,Office Supplies,Storage,Storage Product 7,94.3,12,0.5,8.44
4158,US-2024-104157,2016-09-25,2016-09-30,Second Class,AB-10025,Corporate,United States,Pennsylvania,80547,South,FUR-TA-100565,Office Supplies,Paper,Paper Product 40,118.96,10,0.2,-13.63
4159,US-2024-104158,2016-09-25,2016-09-30,First Class,AB-10053,Corporate,United States,California,91456,Central,FUR-TA-100550,Technology,Accessories,Accessories Product 41,1489.75,7,0.0,-285.36
4160,US-2024-104159,2016-09-26,2016-10-01,First Class,AB-10076,Home Office,United States,California,68492,East,FUR-TA-100445,Office Supplies,Paper,Paper Product 5,7.09,5,0.0,0.28
4161,US-2024-104160,2016-09-26,2016-10-03,Standard Class,AB-10078,Corporate,United States,Washington,25252,East,FUR-TA-100917,Office Supplies,Paper,Paper Product 12,541.78,13,0.0,87.6
4162,US-2024-104161,2016-09-26,2016-10-03,Second Class,AB-10079,Corporate,United States,Washington,16378,West,FUR-TA-100668,Office Supplies,Supplies,Supplies Product 14,21.6,5,0.0,3.68
4163,US-2024-104162,2016-09-26,2016-10-01,Standard Class,AB-10026,Consumer,United States,California,27937,South,FUR-TA-100596,Technology,Copiers,Copiers Product 44,5338.34,8,0.0,-1092.73
4164,US-2024-104163,2016-09-26,2016-10-01,Standard Class,AB-10090,Consumer,United States,Pennsylvania,54291,Central,FUR-TA-100232,Office Supplies,Paper,Paper Product 27,231.32,9,0.0,73.87
4165,US-2024-104164,2016-09-27,2016-10-02,Second Class,AB-10051,Corporate,United States,New York,61683,East,FUR-TA-100432,Office Supplies,Art,Art Product 49,89.84,10,0.5,14.49
4166,US-2024-104165,2016-09-27,2016-09-29,Second Class,AB-10049,Corporate,United States,New York,16311,Central,FUR-TA-100536,Office Supplies,Binders,Binders Product 10,42.61,1,0.3,5.83
4167,US-2024-104166,2016-09-28,2016-09-30,Same Day,AB-10023,Home Office,United States,New York,66497,South,FUR-TA-100196,Furniture,Tables,Tables Product 6,14547.18,10,0.2,3534.73
4168,US-2024-104167,2016-09-28,2016-10-05,Standard Class,AB-10041,Home Office,United States,Pennsylvania,50193,West,FUR-TA-100100,Office Supplies,Art,Art Product 20,43.54,4,0.0,9.7
4169,US-2024-104168,2016-09-28,2016-10-05,Standard Class,AB-10052,Consumer,United States,New York,64852,West,FUR-TA-100617,Office Supplies,Envelopes,Envelopes Product 47,310.54,11,0.0,84.62
4170,US-2024-104169,2016-09-28,2016-10-03,Same Day,AB-10086,Consumer,United States,California,83906,West,FUR-TA-100318,Furniture,Bookcases,Bookcases Product 49,350.78,2,0.0,4.59
4171,US-2024-104170,2016-09-28,2016-10-03,Second Class,AB-10056,Consumer,United States,Pennsylvania,84980,Central,FUR-TA-100166,Furniture,Furnishings,Furnishings Product 24,5108.71,14,0.4,1085.0
4172,US-2024-104171,2016-09-28,2016-09-29,Same Day,AB-10032,Consumer,United States,California,10227,Central,FUR-TA-100734,Furniture,Bookcases,Bookcases Product 27,6514.28,9,0.4,1804.78
4173,US-2024-104172,2016-09-28,2016-10-01,First Class,AB-10069,Consumer,United States,Pennsylvania,63880,West,FUR-TA-100347,Office Supplies,Storage,Storage Product 5,74.13,9,0.3,9.93
4174,US-2024-104173,2016-09-29,2016-10-04,First Class,AB-10021,Home Office,United States,New York,40701,Central,FUR-TA-100628,Technology,Phones,Phones Product 44,726.85,1,0.5,59.28
4175,US-2024-104174,2016-09-29,2016-10-04,Standard Class,AB-10095,Home Office,United States,New York,76886,West,FUR-TA-100177,Technology,Machines,Machines Product 9,2895.37,3,0.1,423.95
4176,US-2024-104175,2016-09-29,2016-10-06,Same Day,AB-10067,Consumer,United States,Washington,63864,South,FUR-TA-100950,Office Supplies,Storage,Storage Product 7,1754.05,10,0.7,377.06
4177,US-2024-104176,2016-09-29,2016-10-01,First Class,AB-10031,Home Office,United States,Texas,77806,Central,FUR-TA-100177,Office Supplies,Paper,Paper Product 8,235.81,8,0.5,61.96
4178,US-2024-104177,2016-09-29,2016-10-04,Standard Class,AB-10073,Home Office,United States,California,38768,Central,FUR-TA-100523,Technology,Accessories,Accessories Product 44,33.13,2,0.0,-5.94
4179,US-2024-104178,2016-09-30,2016-10-03,Second Class,AB-10083,Consumer,United States,New York,58796,West,FUR-TA-100996,Furniture,Chairs,Chairs Product 10,971.72,2,0.0,114.81
4180,US-2024-104179,2016-09-30,2016-10-07,Standard Class,AB-10021,Corporate,United States,Pennsylvania,10694,West,FUR-TA-100682,Office Supplies,Appliances,Appliances Product 25,116.72,2,0.7,17.88
4181,US-2024-104180,2016-09-30,2016-10-07,First Class,AB-10096,Consumer,United States,Washington,92586,West,FUR-TA-100855,Office Supplies,Appliances,Appliances Product 39,106.71,13,0.7,11.1
4182,US-2024-104181,2016-09-30,2016-10-05,First Class,AB-10033,Consumer,United States,California,33443,Central,FUR-TA-100724,Furniture,Furnishings,Furnishings Product 33,447.7,5,0.2,60.5
4183,US-2024-104182,2016-09-30,2016-10-07,First Class,AB-10081,Consumer,United States,New York,79827,West,FUR-TA-100880,Technology,Machines,Machines Product 9,12580.18,14,0.0,1237.27
4184,US-2024-104183,2016-09-30,2016-10-05,Second Class,AB-10029,Home Office,United States,Washington,14368,East,FUR-TA-100221,Technology,Phones,Phones Product 43,18694.36,9,0.0,609.29
